OBJECTID,6 Digit Tract Code,Census ID,1.1: Proximity to schools (raw values),1.2: Proximity to modernized schools (raw values),1.3: Proximity to playgrounds (raw values),1.4: Proximity to crossing guards (raw values),1.5: Safe routes to school (raw values),1.6: Proximity to libraries (raw values),1.7: Access to wireless hotspots (raw values),1.8: Access to broadband internet (raw values),1.9: Proximity to recreation centers (raw values),2.1: Travel time to work (raw values),3.1: Proximity to banking institutions (raw values),3.2: Proximity to cash checking institutions (raw values),4.1: Housing stock quality (raw values),4.2: Share of homes built since 1970 (raw values),4.3: Distribution of affordable housing (raw values),4.4: Proximity to vacant or blighted houses (raw values),5.1: Proximity to Metro bus (raw values),5.2: Proximity to Metro station (raw values),5.3: Proximity to Capital Bikeshare locations (raw values),5.4: Access to bike lanes (raw values),5.5: Sidewalk quality (raw values),5.6: Parking availability (raw values),6.1: Proximity to grocery stores (raw values),6.2: Low Food Access areas (raw values),6.3: Proximity to farmers markets (raw values),6.4: Availability of healthy food within stores (raw values),6.5: Proximity to restaurants (raw values),6.6: Proximity to liquor stores (raw values),7.1: Proximity to health care facilities (raw values),7.2: Proximity to mental health facilities and providers (raw values),8.1: Tree canopy (raw values),8.2: Proximity to parks (raw values),8.3: Proximity to trails (raw values),8.4: Presence of mix of land uses (raw values),8.5: Positive land uses (raw values),8.6: Flood Plains (raw values),9.1: Proximity to vacant lots (raw values),9.2: Streetlight coverage (raw values),9.3: Proximity to police department locations (raw values),9.4: Proximity to fire stations (raw values),9.5: Proximity to High Injury Network Corridors (raw values),1.1: Proximity to schools (percentiles),1.2: Proximity to modernized schools (percentiles),1.3: Proximity to playgrounds (percentiles),1.4: Proximity to crossing guards (percentiles),1.5: Safe routes to school (percentiles),1.6: Proximity to libraries (percentiles),1.7: Access to wireless hotspots (percentiles),1.8: Access to broadband internet (percentiles),1.9: Proximity to recreation centers (percentiles),2.1: Travel time to work (percentiles),3.1: Proximity to banking institutions (percentiles),3.2: Proximity to cash checking institutions (percentiles),4.1: Housing stock quality (percentiles),4. 2: Share of homes built since 1970 (percentiles),4.3: Distribution of affordable housing (percentiles),4.4: Proximity to vacant or blighted houses (percentiles),5.1: Proximity to Metro bus (percentiles),5.2: Proximity to Metro station (percentiles),5.3: Proximity to Capital Bikeshare locations (percentiles),5.4: Access to bike lanes (percentiles),5.5: Sidewalk quality (percentiles),5.6: Parking availability (percentiles),6.1: Proximity to grocery stores (percentiles),6.2: Low Food Access areas (percentiles),6.3: Proximity to farmers markets (percentiles),6.4: Availability of healthy food within stores (percentiles),6.5: Proximity to restaurants (percentiles),6.6: Proximity to liquor stores (percentiles),7.1: Proximity to health care facilities (percentiles),7.2: Proximity to mental health facilities and providers (percentiles),8.1: Tree canopy (percentiles),8.2: Proximity to parks (percentiles),8.3: Proximity to trails (percentiles),8.4: Presence of mix of land uses (percentiles),8.5: Positive land uses (percentiles),8.6: Flood Plains (percentiles),9.1: Proximity to vacant lots (percentiles),9.2: Streetlight coverage (percentiles),9.3: Proximity to police department locations (percentiles),9.4: Proximity to fire stations (percentiles),9.5: Proximity to High Injury Network Corridors (percentiles),Driver 1: Education (percentiles),Driver 2: Employment (percentiles),Driver 3: Financial Institutions (percentiles),Driver 4: Housing (percentiles),Driver 5: Transportation (percentiles),Driver 6: Food Environment (percentiles),Driver 7: Medical Care (percentiles),Driver 8: Outdoor Environment (percentiles),Driver 9: Community Safety (percentiles),Overall Driver Score (percentiles),Bottom 10th percentile census tracts,Driver 1: Education (raw values),Driver 2: Employment (raw values),Driver 3: Financial Institutions (raw),Driver 4: Housing (raw values),Driver 5: Transportation (raw values),Driver 6: Food Environment (raw values),Driver 7: Medical Care (raw values),Driver 8: Outdoor Environment (raw values),Driver 9: Community Safety (raw values)
67,001004,11001001004,0.999900603,0,0.438719953,0.065843806,0.065725153,0.930256448,0.999900603,0.920597015,0.999900603,0.808783784,0.999900603,0.156704256,0.176339642,0.256891496,0.036363636,0.838714151,0.289556897,0.966406845,0.502656215,0.023255034,0.990560472,0.929115932,0.999900603,0.477367961,0.273280835,0,0.483309824,9.93967E-05,0.997965525,0.938310089,0.434982264,0.161880363,0.065143117,0.634394153,0.912122537,1,0.986547092,0.272378957,0.000502757,0.815329237,0.909632099,0.59223301,0.11407767,0.354368932,0.417475728,0.674757282,0.538834951,0.616504854,0.568627451,0.699029126,0.504854369,0.63592233,0.733009709,0.597087379,0.465686275,0.426470588,0.796116505,0.126213592,0.524271845,0.368932039,0.368932039,0.432038835,0.54368932,0.723300971,0.475728155,0.169902913,0.101941748,0.330097087,0.368932039,0.359223301,0.54368932,0.815533981,0.296116505,0.32038835,0.597087379,0.558252427,0.686893204,0.538834951,0.436893204,0.334951456,0.36407767,0.626213592,0.601941748,0.504854369,0.902912621,0.665048544,0.266990291,0.189320388,0.368932039,0.682038835,0.466019417,0.548543689,0,0.531724729,0.504854369,0.684466019,0.571340187,0.419378641,0.275374017,0.405339806,0.539320388,0.463398058
68,000102,11001000102,0.859084255,0.758741561,0.615764992,0.019965719,0,0.803258956,0.804563268,0.969562811,0.802591671,0.907176287,0.832835585,0.202334035,0.257060614,0.086223507,0.019749518,0.601928953,0.423502781,0.389403126,0.436892404,0.03846515,0.898455902,0.971180465,0.805194022,0.701562509,0.686383175,0,0.515950169,0.075552898,0.438530138,0.052304918,0.552890732,0.601933174,0.880114708,0.909241447,0.933375653,0.765494595,1,0.243635484,0,0.773001156,0.84564187,0.072815534,0.621359223,0.480582524,0.276699029,0.313106796,0.470873786,0.067961165,0.838235294,0.17961165,0.849514563,0.101941748,0.766990291,0.660194175,0.151960784,0.352941176,0.54368932,0.296116505,0.291262136,0.310679612,0.441747573,0.009708738,0.936893204,0.296116505,0.655339806,0.344660194,0.101941748,0.339805825,0.86407767,0.087378641,0.174757282,0.902912621,0.572815534,0.815533981,0.970873786,0.606796117,0.082524272,0.825242718,0.32038835,0.165048544,0.344660194,0.446601942,0.145631068,0.849514563,0.305825243,0.339805825,0.5,0.223300971,0.067961165,0.927184466,0.218446602,0.281553398,0,0.316447744,0.849514563,0.434466019,0.427196364,0.492223301,0.288865969,0.109223301,0.632524272,0.396456311
69,003701,11001003701,0.999894287,0,0.999894287,0,0.983878826,0.999894283,0.999894287,0.975455265,0.999894287,0.935808198,0.999894287,0.000105713,0.081462392,0.523154848,0.057163531,0.293829706,0.522698438,0.999894287,0.999894287,0.305852198,0.992071358,0.929082272,0.999894287,1,0.999894287,0.999894287,0.930103189,0.000105713,0.999894287,0.999894287,0.276112412,0.999894287,0,0.5825987,0.554206915,1,0.773320313,0.192351553,0.999894287,0.999894287,0.820924337,0.194174757,0.11407767,0.839805825,0.097087379,0.946601942,0.699029126,0.22815534,0.892156863,0.441747573,0.941747573,0.296116505,0.524271845,0.451456311,0.843137255,0.549019608,0.237864078,0.40776699,0.650485437,0.796116505,0.951456311,0.54368932,0.538834951,0.514563107,0.932038835,0.616504854,0.611650485,0.669902913,0.723300971,0.427184466,0.660194175,0.533980583,0.825242718,0.133495146,0.495145631,0.038834951,0.686893204,0.13592233,0.145631068,0.805825243,0.59223301,0.36407767,0.339805825,0.941747573,0.046116505,0.54368932,0.77184466,0.762135922,0.475728155,0.417475728,0.27184466,0.529126214,0,0.442882638,0.941747573,0.410194175,0.520369313,0.611883495,0.591029989,0.485436893,0.489320388,0.406990291
70,000101,11001000101,0.999902607,0.999902607,0.999902607,0,0,0.999902607,0.999902607,0.976377953,0.999902607,0.950413223,0.999902607,9.73927E-05,0.472944862,0.102259215,0,0.48926479,0.893296618,0.999902607,0.591718745,0.004444374,0.968819599,0.984938414,0.999902607,0.517478712,0.999902607,0,0.999902607,9.73927E-05,0.999902607,0.005538334,0.376641464,0.729195818,0.999902607,0.552678334,0.991323497,0.841955017,1,0.260172925,0,0.999902607,0.941658774,0.796116505,0.888349515,0.946601942,0.097087379,0.313106796,0.888349515,0.800970874,0.901960784,0.830097087,0.961165049,0.805825243,0.160194175,0.86407767,0.176470588,0.090686275,0.402912621,0.946601942,0.878640777,0.427184466,0.247572816,0.04368932,0.990291262,0.834951456,0.514563107,0.888349515,0.101941748,0.902912621,0.208737864,0.830097087,0.140776699,0.752427184,0.606796117,0.985436893,0.349514563,0.946601942,0.116504854,0.825242718,0.388349515,0.165048544,0.873786408,0.713592233,0.859223301,0.961165049,0.580097087,0.247572816,0.912621359,0.684466019,0.703883495,0.912621359,0.694174757,0.883495146,0,0.68773201,0.961165049,0.483009709,0.383536789,0.70918932,0.552436924,0.65776699,0.62184466,0.577378641
71,000703,11001000703,0.999903345,0.37762602,0.138481563,0,0,0,0.999903345,0.901222954,0.999903345,0.863913338,0.999903345,1,0.088494106,0.126704795,0,0.861168459,0.502809854,0,0.987377622,0.016047821,0.990322581,0.930425994,0.999903345,0.28354117,0,0,0.13835181,9.66549E-05,0.999903345,0,0.474464006,0.146957439,0.943737572,0.5,0.620114101,1,1,0.117023052,0.997502705,0,1,0.830097087,0.495145631,0.17961165,0.097087379,0.313106796,0.024271845,0.830097087,0.514705882,0.859223301,0.723300971,0.834951456,0.992718447,0.490291262,0.240196078,0.090686275,0.825242718,0.383495146,0.075242718,0.703883495,0.32038835,0.417475728,0.558252427,0.859223301,0.315533981,0.031553398,0.101941748,0.087378641,0.174757282,0.849514563,0.063106796,0.854368932,0.276699029,0.893203883,0.089805825,0.077669903,0.686893204,0.825242718,0.048543689,0.781553398,0.019417476,0.912621359,0.524271845,0.723300971,0.995145631,0.305825243,0.27184466,0.033980583,0.699029126,0.77184466,0.558252427,0.616504854,0,0.507959737,0.723300971,0.913834951,0.411604083,0.42325,0.19612617,0.652912621,0.558980583,0.498398058
72,003901,11001003901,0.999904887,0,0.999904887,0.442577063,0.150493803,0.999904887,0.999904887,0.975456621,0.999904887,0.844569288,0.999904887,9.51133E-05,0.289429717,0.163402062,0.006701031,0.247572462,0.875326031,0.999904887,0.999904887,0.315804512,0.993406593,0.927843415,0.999904887,1,0.999904887,0.999904887,0.999904887,9.51133E-05,0.999904887,0.999904887,0.225947033,0.999904887,0.435854908,0.646022677,0.96980343,1,1,0.365225549,0.999904887,0.999904887,1,0.912621359,0.11407767,0.980582524,0.970873786,0.718446602,0.941747573,0.912621359,0.897058824,0.927184466,0.669902913,0.912621359,0.087378641,0.703883495,0.308823529,0.264705882,0.184466019,0.917475728,0.936893204,0.946601942,0.961165049,0.703883495,0.519417476,0.922330097,0.932038835,0.941747573,0.946601942,0.946601942,0.09223301,0.917475728,0.936893204,0.373786408,0.95631068,0.529126214,0.63592233,0.805825243,0.686893204,0.825242718,0.77184466,0.966019417,0.932038835,0.912621359,0.95631068,0.669902913,0.699029126,0.218446602,0.970873786,0.990291262,0.936893204,0.951456311,1,0.985436893,0,0.823104654,0.669902913,0.5,0.365469732,0.773199029,0.846126016,0.922330097,0.653398058,0.880436893
73,004401,11001004401,0.999902846,0.928072332,0.999902846,0.272048139,0.530759783,0.917992816,0.999902846,0.980493402,0.999902846,0.894082546,0.999902846,9.71541E-05,0.343827635,0.839698763,0.023668639,0.12089966,0.709734506,0.999902846,0.999902846,0.28840418,0.987067167,0.914498206,0.999902846,0.995662049,0.277202299,0.999902846,0.999902846,9.71541E-05,0.999902846,0.999902846,0.131617768,0.999902846,0,0.865253097,0.872881142,1,0.77311352,0.38929161,0.999902846,0.999902846,0.6989258,0.810679612,0.674757282,0.951456311,0.893203883,0.86407767,0.524271845,0.815533981,0.921568627,0.839805825,0.786407767,0.82038835,0.145631068,0.791262136,0.946078431,0.37745098,0.097087379,0.72815534,0.888349515,0.912621359,0.932038835,0.281553398,0.325242718,0.849514563,0.854368932,0.174757282,0.893203883,0.90776699,0.194174757,0.839805825,0.893203883,0.106796117,0.927184466,0.133495146,0.961165049,0.45631068,0.686893204,0.126213592,0.830097087,0.932038835,0.883495146,0.131067961,0.946601942,0.786407767,0.580097087,0.621359223,0.786407767,0.849514563,0.883495146,0.548543689,0.72815534,0.90776699,0,0.805525414,0.786407767,0.483009709,0.552969732,0.614597087,0.652800978,0.85315534,0.512621359,0.593300971
74,001003,11001001003,0.999898844,0,0.281160012,0,0,0.507347709,0.947858398,0.969884854,0.862067772,0.797822706,0.999898844,0.478863159,0.360790875,0.082373782,0.026572188,0.951701416,0.235388151,0.689907706,0,0,0.991845494,0.942765636,0.999898844,0.01910734,0,0,0.239184606,0.000101156,0.80219432,0.754519457,0.572228859,0,0,0.542517687,0.950497038,1,0.941013623,0.316226072,0,0.232716622,1,0.388349515,0.11407767,0.27184466,0.097087379,0.313106796,0.339805825,0.116504854,0.843137255,0.223300971,0.470873786,0.470873786,0.854368932,0.800970874,0.147058824,0.387254902,0.90776699,0.097087379,0.422330097,0.009708738,0.106796117,0.519417476,0.694174757,0.631067961,0.077669903,0.031553398,0.101941748,0.160194175,0.538834951,0.174757282,0.446601942,0.912621359,0.080097087,0.133495146,0.281553398,0.703883495,0.686893204,0.412621359,0.601941748,0.165048544,0.106796117,0.912621359,0.131067961,0.470873786,0.888349515,0.63592233,0.213592233,0.014563107,0.208737864,0.300970874,0.504854369,0.22815534,0,0.293393061,0.470873786,0.662621359,0.560762897,0.387160194,0.1524373,0.242718447,0.461165049,0.472912621
75,003802,11001003802,0.9998954,0,0.9998954,0.266122002,0.265465093,0.999880919,0.9998954,0.952355744,0.9998954,0.81511254,0.9998954,0.0001046,0.259577511,0.354662698,0.250992063,0.395899338,0.61031326,0.9998954,0.998307602,0.160606963,0.991711072,0.923447401,0.9998954,1,0.9998954,0.9998954,0.9998954,0.0001046,0.9998954,0.9998954,0.123632813,0.9998954,0,0.745130674,0.985686954,1,1,0.325372282,0.9998954,0.9998954,1,0.237864078,0.11407767,0.854368932,0.883495146,0.762135922,0.650485437,0.27184466,0.75,0.470873786,0.54368932,0.339805825,0.480582524,0.665048544,0.642156863,0.87745098,0.32038835,0.597087379,0.684466019,0.733009709,0.77184466,0.509708738,0.446601942,0.54368932,0.932038835,0.655339806,0.63592233,0.815533981,0.67961165,0.470873786,0.689320388,0.082524272,0.844660194,0.133495146,0.805825243,0.922330097,0.686893204,0.825242718,0.650485437,0.82038835,0.63592233,0.912621359,0.567961165,0.54368932,0.099514563,0.77184466,0.723300971,0.830097087,0.533980583,0.599514563,0.95631068,0.781553398,0,0.519720874,0.54368932,0.410194175,0.626261184,0.586990291,0.637631819,0.525485437,0.522330097,0.767378641
76,002703,11001002703,0.999894365,0.332732646,0.927868573,0.237936541,0.048144579,0.999894365,0.999894365,0.821186441,0.999894365,0.779823859,0.999894365,0.000105635,0.246826821,0.285599356,0.077232502,0.418996007,0.746658552,0.999894365,0.929650053,0,0.998931053,0.912538439,0.999894365,1,0.999894365,0.664103107,0.791848574,0.000105635,0.999894365,0.999430759,0.329051383,0.999894365,0.968804516,0.552712943,0.977293727,1,0.87007506,0.373947196,0.518616607,0.999894365,1,0.203883495,0.466019417,0.694174757,0.834951456,0.655339806,0.708737864,0.237864078,0.284313725,0.446601942,0.40776699,0.305825243,0.514563107,0.650485437,0.514705882,0.617647059,0.339805825,0.776699029,0.660194175,0.621359223,0.106796117,0.975728155,0.300970874,0.519417476,0.932038835,0.626213592,0.36407767,0.553398058,0.713592233,0.436893204,0.616504854,0.67961165,0.830097087,0.90776699,0.354368932,0.830097087,0.686893204,0.237864078,0.800970874,0.59223301,0.601941748,0.912621359,0.441747573,0.40776699,0.046116505,0.567961165,0.621359223,0.621359223,0.470873786,1,0.898058252,0.660194175,0,0.485401199,0.40776699,0.410194175,0.530661051,0.52992233,0.50838435,0.481796117,0.739320388,0.671456311
77,003702,11001003702,0.999901106,0.014376829,0.999901106,0,0.999901106,0.999901106,0.999901106,0.933514247,0.999901106,0.818256579,0.999901106,9.88937E-05,0.212630424,0.250298686,0.048387097,0.19229588,0.666406253,0.999901106,0.999901106,0.187868665,0.979166667,0.896139291,0.999901106,1,0.999901106,0.999901106,0.76875829,9.88937E-05,0.999901106,0.999901106,0.183480027,0.999901106,0,0.551147703,1,1,0.960856657,0.238599556,0.999901106,0.999901106,0.79429846,0.665048544,0.247572816,0.922330097,0.097087379,0.980582524,0.86407767,0.67961165,0.62745098,0.747572816,0.577669903,0.699029126,0.22815534,0.626213592,0.455882353,0.495098039,0.155339806,0.694174757,0.825242718,0.878640777,0.800970874,0.126213592,0.174757282,0.747572816,0.932038835,0.830097087,0.844660194,0.529126214,0.305825243,0.737864078,0.830097087,0.247572816,0.902912621,0.133495146,0.339805825,1,0.686893204,0.475728155,0.300970874,0.90776699,0.805825243,0.300970874,0.791262136,0.577669903,0.495145631,0.349514563,0.553398058,0.898058252,0.808252427,0.643203883,0.650485437,0.800970874,0,0.63516562,0.577669903,0.463592233,0.433133448,0.512558252,0.692971054,0.76092233,0.52815534,0.536650485
78,000803,11001000803,0.999907718,0,0.028480094,0.118772787,0,0.044588704,0.999907718,0.932829555,0.919093217,0.898789879,0.999907718,1,0.142736634,0.480936455,0,1,0.488548723,0.016753687,0.833591614,0.223536808,0.991176471,0.876049302,0.810972061,0.141531061,0,0,0.523529231,9.2282E-05,0.832558809,0,0.488509521,0.05350552,0.831830764,0.792375958,0.786553941,1,1,0.07407895,0.948182052,0.324755197,1,0.970873786,0.11407767,0.101941748,0.606796117,0.313106796,0.087378641,0.970873786,0.62254902,0.266990291,0.815533981,0.970873786,0.992718447,0.558252427,0.803921569,0.090686275,0.983009709,0.349514563,0.169902913,0.577669903,0.849514563,0.470873786,0.087378641,0.300970874,0.165048544,0.031553398,0.101941748,0.354368932,0.033980583,0.203883495,0.063106796,0.873786408,0.203883495,0.77184466,0.90776699,0.266990291,0.686893204,0.825242718,0.038834951,0.747572816,0.131067961,0.912621359,0.466019417,0.815533981,1,0.723300971,0.116504854,0.019417476,0.116504854,0.917475728,0.587378641,0.567961165,0,0.493960594,0.815533981,0.981796117,0.608967495,0.329490291,0.160931558,0.16868932,0.624757282,0.510825243
79,000904,11001000904,0.815741808,0,0.04523243,0,0,0,0.468505635,0.936151855,0.443131363,0.927960928,0.999538776,1,0.685961704,0.417582418,0,0.9878058,0.232409549,0,0.205940658,0,0.987538941,0.983507794,0.418899954,0.01206901,0,0,0.275897405,0.241231468,0.662980914,0,0.657472407,0.482858984,0.070750546,0.529748353,0.985105874,0.980106666,0.981528992,0.24357907,0,0,1,0.063106796,0.11407767,0.121359223,0.097087379,0.313106796,0.024271845,0.019417476,0.651960784,0.067961165,0.932038835,0.233009709,0.992718447,0.966019417,0.740196078,0.090686275,0.946601942,0.09223301,0.075242718,0.097087379,0.106796117,0.305825243,0.975728155,0.145631068,0.072815534,0.031553398,0.101941748,0.194174757,0.90776699,0.126213592,0.063106796,0.970873786,0.509708738,0.330097087,0.233009709,0.917475728,0.310679612,0.519417476,0.315533981,0.165048544,0.019417476,0.912621359,0.019417476,0.932038835,0.86407767,0.86407767,0.252427184,0.009708738,0.072815534,0.682038835,0.257281553,0.388349515,0,0.144346088,0.932038835,0.612864078,0.685875928,0.407526699,0.12206004,0.110436893,0.539320388,0.402524272
80,000704,11001000704,0.99990357,0.944845676,0.488597527,0,0,0.003647723,0.99990357,0.970212766,0.99990357,0.75984556,0.99990357,0.888279733,0.484150654,0.1368938,0.018416206,0.594746476,0.576766928,0,0.719962317,0,0.986817326,0.922190576,0.99990357,0.755136958,0.393393519,0,0.749038442,9.64296E-05,0.99990357,0,0.428588823,0.455899407,0.321277968,0.519086698,0.990545132,1,1,0.26602088,0.99990357,0.002097691,0.808970683,0.859223301,0.699029126,0.412621359,0.097087379,0.313106796,0.048543689,0.859223301,0.848039216,0.883495146,0.344660194,0.86407767,0.95631068,0.873786408,0.254901961,0.348039216,0.529126214,0.538834951,0.075242718,0.509708738,0.106796117,0.276699029,0.432038835,0.878640777,0.684466019,0.223300971,0.101941748,0.490291262,0.145631068,0.868932039,0.063106796,0.800970874,0.490291262,0.466019417,0.17961165,0.941747573,0.686893204,0.825242718,0.422330097,0.946601942,0.038834951,0.330097087,0.699029126,0.344660194,0.990291262,0.490291262,0.155339806,0.354368932,0.718446602,0.868932039,0.514563107,0.689320388,0,0.579076242,0.344660194,0.910194175,0.501463449,0.345104369,0.363601876,0.667475728,0.600970874,0.483349515
81,001304,11001001304,0.999901832,0.337386019,0,0,0,0.975848626,0.999901832,0.952573158,0.438545969,0.887428822,0.999901832,9.81679E-05,0.617737281,0.295071336,0,0.858478109,0.310767666,0.999901832,0.366321471,0.164800478,0.976152623,0.946769036,0.999901832,0.719535472,0.999901832,0,0.31526897,9.81679E-05,0.999901832,0,0.651314299,0.150082038,0.999901832,0.57414048,0.982196868,0.910154104,1,0.199896368,0,0.999901832,0.866292468,0.72815534,0.470873786,0.024271845,0.097087379,0.313106796,0.597087379,0.742718447,0.754901961,0.063106796,0.766990291,0.752427184,0.203883495,0.951456311,0.529411765,0.090686275,0.82038835,0.150485437,0.839805825,0.242718447,0.776699029,0.101941748,0.742718447,0.786407767,0.660194175,0.854368932,0.101941748,0.208737864,0.257281553,0.776699029,0.063106796,0.961165049,0.281553398,0.980582524,0.45631068,0.86407767,0.199029126,0.825242718,0.174757282,0.165048544,0.834951456,0.514563107,0.310679612,0.766990291,0.538834951,0.713592233,0.626213592,0.461165049,0.618932039,0.898058252,0.495145631,0.762135922,0,0.426702599,0.766990291,0.47815534,0.597985675,0.53531068,0.418941856,0.598300971,0.616504854,0.470970874
82,001303,11001001303,0.967496436,0,0,0.000331501,0,0.26699542,0.62419119,0.970956211,0.245377693,0.824265506,0.921705213,0.07817287,0.227854067,0.514808362,0.012195122,0.935153593,0.091353306,0.932286763,0.2498942,0.07754065,0.99327957,0.968058923,0.821358342,0.402497226,0.805387806,0,0.321306652,0.034408586,0.854239885,0,0.666802795,0.175947654,0.999898684,0.578352214,0.984116099,0.941628152,1,0.130639333,0,0.62419119,0.927478647,0.097087379,0.11407767,0.024271845,0.199029126,0.313106796,0.194174757,0.038834951,0.857843137,0.024271845,0.606796117,0.13592233,0.699029126,0.63592233,0.833333333,0.318627451,0.873786408,0.014563107,0.504854369,0.13592233,0.572815534,0.694174757,0.917475728,0.310679612,0.40776699,0.398058252,0.101941748,0.213592233,0.830097087,0.208737864,0.063106796,0.975728155,0.315533981,0.970873786,0.475728155,0.902912621,0.247572816,0.825242718,0.058252427,0.165048544,0.262135922,0.669902913,0.053398058,0.606796117,0.220873786,0.839805825,0.655339806,0.126213592,0.126213592,0.932038835,0.155339806,0.330097087,0,0.186364934,0.606796117,0.417475728,0.665417381,0.547694175,0.241062218,0.172330097,0.639805825,0.371456311
83,002704,11001002704,0.999900314,0.137256634,0.300923085,0.104185038,0,0.999900314,0.999900314,0.95025729,0.810183347,0.912470588,0.999900314,9.96864E-05,0.051153868,0.288761707,0,0.716354819,0.262081651,0.906385827,0.403943839,0.141318487,0.988648091,0.961515304,0.999900314,0.835165099,0.999900314,0.049789217,0.186224646,9.96864E-05,0.999900314,0.500025694,0.657174002,0.988514583,0.999900314,0.546816442,0.980066962,0.953044891,0.958210369,0.249793508,0.183255941,0.999900314,1,0.54368932,0.349514563,0.286407767,0.553398058,0.313106796,0.844660194,0.567961165,0.745098039,0.189320388,0.878640777,0.59223301,0.300970874,0.339805825,0.524509804,0.090686275,0.631067961,0.111650485,0.495145631,0.286407767,0.733009709,0.359223301,0.888349515,0.703883495,0.723300971,0.77184466,0.223300971,0.116504854,0.412621359,0.650485437,0.32038835,0.966019417,0.762135922,0.975728155,0.300970874,0.854368932,0.286407767,0.466019417,0.344660194,0.436893204,0.762135922,0.912621359,0.427184466,0.878640777,0.381067961,0.266990291,0.660194175,0.436893204,0.572815534,0.990291262,0.733009709,0.737864078,0,0.477666334,0.878640777,0.446601942,0.396517466,0.54942233,0.411903173,0.567961165,0.713592233,0.594805825
84,002503,11001002503,0.999904549,0.999904549,0.999904549,0.176735038,0.999904549,0.999904549,0.999904549,0.897579143,0.999904549,0.779391425,0.999904549,9.5451E-05,0.073381824,0.571191136,0.16398892,0.241914686,0.309427734,0.999904549,0.94539318,0.009664807,0.99435608,0.881030968,0.999904549,1,0.999904549,0.999904549,0.999653327,9.5451E-05,0.999904549,0.361595179,0.202577248,0.998904403,0,0.81389203,0.702109119,1,0.999963146,0.396186004,0.999904549,0.999201828,0.824585134,0.898058252,0.927184466,0.975728155,0.747572816,0.990291262,0.932038835,0.898058252,0.490196078,0.912621359,0.398058252,0.898058252,0.101941748,0.432038835,0.87254902,0.803921569,0.174757282,0.145631068,0.927184466,0.645631068,0.286407767,0.77184466,0.106796117,0.912621359,0.932038835,0.932038835,0.932038835,0.757281553,0.106796117,0.902912621,0.27184466,0.325242718,0.791262136,0.133495146,0.936893204,0.155339806,0.686893204,0.645631068,0.854368932,0.961165049,0.524271845,0.373786408,0.985436893,0.398058252,0.699029126,0.655339806,0.237864078,0.966019417,0.798543689,0.449029126,0.888349515,0.830097087,0,0.872565677,0.398058252,0.5,0.570816676,0.405567961,0.801465856,0.745145631,0.496601942,0.667378641
85,002504,11001002504,0.999899701,0.999899701,0.644521288,0.156689925,0.568094978,0.999899701,0.999899701,0.835219236,0.999899701,0.763586957,0.999899701,0.000100299,0.021231992,0.18977591,0.051820728,0.276093153,0.606742656,0.999341865,0.943273686,0.096564122,0.992296582,0.906902042,0.999899701,0.788503833,0.999899701,0.734239723,0.912977195,0.000100299,0.999899701,0.5316231,0.280929508,0.999899701,0.809966206,0.56016016,0.994967231,1,0.988233714,0.303290957,0.762885727,0.999899701,0.740441832,0.480582524,0.854368932,0.519417476,0.713592233,0.868932039,0.834951456,0.504854369,0.343137255,0.626213592,0.359223301,0.548543689,0.325242718,0.22815534,0.352941176,0.504901961,0.208737864,0.582524272,0.587378641,0.631067961,0.631067961,0.563106796,0.291262136,0.674757282,0.694174757,0.757281553,0.388349515,0.640776699,0.45631068,0.616504854,0.339805825,0.553398058,0.893203883,0.762135922,0.393203883,0.966019417,0.686893204,0.548543689,0.548543689,0.674757282,0.747572816,0.169902913,0.815533981,0.359223301,0.339805825,0.160194175,0.514563107,0.665048544,0.553398058,0.995145631,0.601941748,0.655339806,0,0.646366362,0.359223301,0.436893204,0.323684085,0.495966019,0.547825564,0.547330097,0.715048544,0.519466019
